review_id,image_id,image_path_or_relative_key,image_sha256,source_dataset,source_site,source_camera_or_group,source_category_names,suggested_model1_label,suggestion_confidence,reviewer_label,reviewer_confidence,reviewer_notes,reviewer_decision,review_timestamp
seaclear-v1-review-006340,6340,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00258.jpg,832f72890793b1fc234b954331432430c1c85d37d8dcf53e8855f6536a1b3f4b,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005845,5845,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00503.jpg,dcd49cafb9b0f50a254f06797d56e0dc4028af50c19b52d4773ed63d1ea673d0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002363,2363,Bistrina/Paralenz Vaquita Gen 2/3135.jpg,564685adbbc93fb8cbc27db6254f8ee5576f96790867d591eb5bf8737eb16e70,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;brick_clay,marine_debris,medium,,,,,
seaclear-v1-review-000052,52,Bistrina/Bluerobotics HD/1045.jpg,7da419b6236c8ae5a41ee6305160b7bac100bd09a2bd210f3d152ccd4a99b386,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005719,5719,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00377.jpg,50541e87531b94e618b8b6bb083301d2a56db6342deca2a454e64da81dc4ca66,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005641,5641,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00299.jpg,759aeeb41ebc46c0a84c4e6f08b1c595e2a7cc57b5b80b2ce688ac93b7ae2f78,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007657,7657,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02278.jpg,d23d0e09018a14ef345423276f63c59a6e8bbb0064372a1263544597cf57cb1a,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004333,4333,Bistrina/Bluerobotics HD/725.jpg,dda79cea9b9c30bd2f82525db793d4b1e8d5d30ab38dd0289fa2703bc4c02ff1,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge;bottle_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-002945,2945,Bistrina/Bluerobotics HD/366.jpg,5ac46a51ca86a289a56af33dca3422ba7deb8c9a7430dbf0a9c81b40d8836bfe,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_shells;bottle_glass;can_metal;net_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004357,4357,Bistrina/Bluerobotics HD/747.jpg,7cb342a1d3aa43d219b058ab199f4d7b9cc9356c1e037fa58f766dd91d154bcd,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-002223,2223,Bistrina/Paralenz Vaquita Gen 2/3009.jpg,b1a5820ca063753d7eb687f8e6e207e86d310b1e401d582cf35db64d7e29dc76,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;bottle_glass;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001822,1822,Bistrina/Paralenz Vaquita Gen 2/2648.jpg,5770b183ef90627360dc6642b6f41b0899e81d7338b8be718adc999d017f3f50,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007783,7783,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02404.jpg,7d17c5aa2706c667ff49c27c4dbadfd25ca91338b8063bf3fb0346fe66f341a1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005271,5271,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00602.jpg,55ab072763db31cede025ff1798addad25b6945ecff61f2ee837528cc4e1a7df,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007958,7958,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00277.jpg,10c9cff20a53b78371867b0586856fdbbcc7d00bbaca730c6e9835340e524f38,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004874,4874,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_17-13-13.jpg,69015467100111a8e9aa46f6dbbea2cec36bd352603dc71435ca0f3f4dc7d8d4,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000825,825,Bistrina/Paralenz Vaquita Gen 2/1741.jpg,876dbd2aac475445be47cefe72a227fc3a6b686fc87aa1a1758626036056d1fc,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;animal_urchin;bag_plastic;bottle_glass;rope_fiber;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004676,4676,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_06-27-10.jpg,98d844fb82ddb51e8f97202d1c06a3195fba15112b514558449b5ac877db9169,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,container_middle_size_metal;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-001637,1637,Bistrina/Paralenz Vaquita Gen 2/2478.jpg,f112e0c08aa4880590a2da5dbaf344bfd8e50fc97d4c4291638973b40d4876cc,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008410,8410,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00678.jpg,cdf7d0987c218f0192fc15b28b03a6f5cef8d3f95b210392e60d8c88dff678b3,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004603,4603,Bistrina/Bluerobotics HD/969.jpg,09cf2d2c4bbd3319bd20fdd22271a11b9f26ed75501a408e08671736a2ccade4,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,boot_rubber;pipe_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004980,4980,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_03-34-13.jpg,a6627dec924e0cf9bde40c4330b3ad168ace6c668930972ed1276d5dcef31628,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,animal_etc;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008315,8315,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00583.jpg,a5ee2fce693c5c71906edcd271f2d08b7dc3a1761fd66c03ea33b93f631d56d5,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005509,5509,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00840.jpg,6e767104d4a7b2382297b85bf35438a4e4e37796a46b9746e93f2010482f6cb4,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005982,5982,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00723.jpg,1ae255185c3dfd64ed390ec91a5e552984bd12a0f750786178509c7f4469a5e1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-008319,8319,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00587.jpg,04ee59dc10b198ab0e716fc310577ce960e83a4fc0e8b2f9979a59dadac51f60,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003478,3478,Lokrum/Bluerobotics HD/4139.jpg,033d19b7899b7e8ba5eee95a7544b69534e8848bdf245aa2f7f2c4f3ff9036d0,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg,unknown,low,,,,,
seaclear-v1-review-004784,4784,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_15-22-11.jpg,da536b03c9c5b2fe1a970bf34facd3903be75b0166ebe358306a4d57b067a768,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,can_metal,marine_debris,medium,,,,,
seaclear-v1-review-006676,6676,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00594.jpg,a9d318c33680120c71935940e5eae7769b25aad5af6793fe38e0a306e4a5da89,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005035,5035,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_13-35-01.jpg,73083ca53251e463ff28b85d5eb922328881f82848737add90e6886cb623860b,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001652,1652,Bistrina/Paralenz Vaquita Gen 2/2493.jpg,95cac2276ce2814f7ff4d1817272be99de73762e674b855ca110205c19905188,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;bottle_plastic;net_plastic;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-004832,4832,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_16-09-01.jpg,a88bc7ffa323578fb2485dd8f4ed321432cb67c1e1a44e7a41a24d036f2fa63e,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001552,1552,Bistrina/Bluerobotics HD/24.jpg,4bbac135d1bac2dc11859c2bbc6322a95c6c9975fb89b33d39bf98583b61082d,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007798,7798,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02419.jpg,260d9baee5536feb7ca79234c854de738211daff9ae56502e0c8c8071ae59cb9,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007070,7070,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01111.jpg,9cb5ead788d5e4d9b691a5a72f4b68f9382d6c52384b3cc8bfcbf2cc28afeab1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002452,2452,Bistrina/Paralenz Vaquita Gen 2/3215.jpg,9c8a62cdc9b2f0f2ba3bfd62a628d94c0121eea3023cc9ba8f7ccfbba1a49731,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;rope_fiber;snack_wrapper_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008018,8018,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01032.jpg,b5d6faa14916d6b4f9bc054c30916ff327112179d127f85310e74f5f7bbdd3c3,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-003374,3374,Lokrum/Bluerobotics HD/4045.jpg,ceb5ea0cf83216d7aeceebf89f19bfee06611c9228c54c7b789051d699e2c920,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,branch_wood;rov_vehicle_leg;unknown_instance,,none,,,,,
seaclear-v1-review-000578,578,Bistrina/Bluerobotics HD/1519.jpg,5b9bb1f79707bf2b192a10b326d5095ca6f8d44f5ed9e02f216f8a16af847c82,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-008383,8383,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00651.jpg,6b1ce3c8885474639758caa3ee32d034c81730dda960aa7867ceefee9f4e3040,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008429,8429,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00697.jpg,cbbda54d8d307ce5560c93af079a05cc60e6bdf18e3998ec96c3577d1555bf4b,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000550,550,Bistrina/Bluerobotics HD/1494.jpg,654bf452877a75c9bb1e8d7f92aa2f0c8f572bdbced7fd829af00da00faa3cdb,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005574,5574,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_01023.jpg,5df08651357e4065f898adbf73fd5608122e567315909b9b55fba9b94eb7a287,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006813,6813,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00731.jpg,e2aa9835b9576d8473dedceecb6a4a0d0340b8c72983805de841ee90330e7fa1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004842,4842,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_16-20-00.jpg,19b263efaeb688397a19f8518db596bf48aff2346a675a6722e8a4de39094260,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;clothing_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007167,7167,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01208.jpg,cd6f32bf64b863af7442a1da2e6d090d927f9df04979634ca98537d661c059a5,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005153,5153,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_13-19-10.jpg,ff46d5d31b5d8c216546159de56a0d74a61f0b071822a16ceba108e22a96a966,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-006108,6108,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00026.jpg,d663008951fc0f0dd17468932212379e8d58136c6ce4e95e07d1ca6515452393,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-002824,2824,Bistrina/Paralenz Vaquita Gen 2/3550.jpg,3ba5d86a4e94afce228e29b92ca0c25f579b3fbbb366281b6065d5ba09163808,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005275,5275,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00606.jpg,17b681b799bc07b79a6f78ad18e42c1c093531967c75be5bbf5de1f2d6b2a5b5,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000165,165,Bistrina/Bluerobotics HD/1147.jpg,7fa414dd87eab118cbb6e486c21ba96f651880b5ad74207b4bbb78feca948889,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;bag_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007675,7675,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02296.jpg,81e6100db5d7706ff2ec5ff6c47780d949e28932f769852b272156121c8032b0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000990,990,Bistrina/Paralenz Vaquita Gen 2/1890.jpg,2251af38ef3911c04d2bd050015bf58f92ca967aaa69e3df3eed021ad8b54e63,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;bottle_glass;rope_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001493,1493,Bistrina/Paralenz Vaquita Gen 2/2346.jpg,fd969469fd65121ca763d79fdd29fee4dc3f4abf25dcc45af49527f47b49b58e,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-005480,5480,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00811.jpg,59bf7c944088b2fe08230ab23558a17bb4a6cd35140a6442fda31741028165a7,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003190,3190,Lokrum/Bluerobotics HD/3880.jpg,26547e064fa9e0fb94ccea1fb3d5911149d0f98c954741ef43134136de8f49bc,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;unknown_instance,unknown,low,,,,,
seaclear-v1-review-001595,1595,Bistrina/Paralenz Vaquita Gen 2/2439.jpg,c47968b417ca0af26768a9e23a051885040bf51716c04469fc2ff3d0e6317a75,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_plastic;net_plastic;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-006333,6333,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00251.jpg,67d0dbb4a46ec1493059c3a29c17aa9cd0d12aab96b231202ed422da7df45cbd,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005528,5528,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00859.jpg,7b1b8390d977c74c39d034c570b56852c6817c173cbedf198a298be020014cfc,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000664,664,Bistrina/Bluerobotics HD/1597.jpg,f12dd999be591e81b4621d6b36b786864a68ca77042f8b8a04f0873f00526ab6,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;container_plastic;cup_plastic;rope_fiber;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-008573,8573,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01269.jpg,c0e8b92199d257561938c439bf432112d82ad4af4d9b127dd75c5609619c77d5,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002802,2802,Bistrina/Paralenz Vaquita Gen 2/3530.jpg,f4119040858c1d1c14d7568a19163d85b13c5be0a1832c991bfa75127647dc35,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_plastic;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007788,7788,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02409.jpg,31bdd3591ee1203f2c2df68ea875c54de61410623b6b0e9a63c18b8f0ec5ca8f,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000293,293,Bistrina/Bluerobotics HD/1262.jpg,23d20a6edadd50222ffaead64a0f01aee3950c30b540c6124eecbdf4122f0eee,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_sponge;animal_urchin;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-008004,8004,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01018.jpg,76baa9b1a18834f4203a8fd00cc2c8c43e988f86729ebfbd5f8f8a20194f6ad6,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-005722,5722,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00380.jpg,ec1d7f13877de65e39a9c0866164780db44f29aa6149df188979ca19309ee607,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007904,7904,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00223.jpg,362f3bd772dba5f8dcfadd3e6b23748af791bb684f5f86480a6a3dbc5fc9c5dd,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001125,1125,Bistrina/Paralenz Vaquita Gen 2/2012.jpg,a574dea5c384a11ecdfebc11a04e3e019d8a3bbc644b20ff2480a1bfd698b99f,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;net_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-000666,666,Bistrina/Bluerobotics HD/1599.jpg,150085b58907475b268ef708cf90fa74a4e32a2ec0c2cda5c4d99912e0ffd0e4,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_plastic;can_metal;container_plastic;cup_plastic;rope_fiber;rov_cable,marine_debris,medium,,,,,
seaclear-v1-review-002136,2136,Bistrina/Paralenz Vaquita Gen 2/2931.jpg,9c5fef1543c1a4b431704bcd044b79e3a5c8ac59080b90062a595750d4f60915,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;bottle_glass;can_metal;net_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007319,7319,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01360.jpg,479265ecde4d22d930e384d28eaeb6343b375cc3a0defeab5f47357d747ceafb,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003836,3836,Jakljan/Bluerobotics HD/4461.jpg,f958dabcd9845af9c100791a1b9cad92a733d63a554900ba08967c02ab6e1e21,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-008419,8419,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00687.jpg,7e4658babde2375e86d4291ae0e3222300927aab76605f16e35fffa45335570e,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007695,7695,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02316.jpg,61603c480f9ac4a2d66d1a5f48357a60bde20842b965aeb48556c9b6f614563c,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002571,2571,Bistrina/Paralenz Vaquita Gen 2/3322.jpg,760869eb4469e0c3ddc07356b7458eed4126d0c8960143c77241c036504c5a1c,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;can_metal;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-002766,2766,Bistrina/Paralenz Vaquita Gen 2/3499.jpg,22b9a1d4880701836246bb1fe292385914f5bc5caa83a36a0a1b1eb04de496d3,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;container_plastic;cup_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004435,4435,Bistrina/Bluerobotics HD/817.jpg,275b6a9a9ae9035480bb3158b0a89757cf9cbd45d1f393ff26cc908651e058b4,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-002632,2632,Bistrina/Paralenz Vaquita Gen 2/3378.jpg,70d80e13825f1dd8188f25cf21030c255f07eecc4d4d5ba19e5c564df2e4f219,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-007442,7442,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01483.jpg,35db637a8a096df190885ae6b7ab66e36c94bf28e8f8d921b634ffa8340bc268,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006795,6795,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00713.jpg,621aa8f8d529d4aa5ec54f863ed6b774391e5fea20290450516b467f407914e3,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005405,5405,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00736.jpg,1b2c2a79223eab639218785e985802d69c59fff237b76ced36672ba5ed84dd12,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003357,3357,Bistrina/Bluerobotics HD/403.jpg,9d6af4a9f451959d3b661fc08c82d5d540fd76b7123784abbbebfa0bf22fc459,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003471,3471,Lokrum/Bluerobotics HD/4132.jpg,565b0692d98720f639e068e122696a7b7bcfef84f4713ef066ad97688e14bafb,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg,unknown,low,,,,,
seaclear-v1-review-002755,2755,Bistrina/Paralenz Vaquita Gen 2/3489.jpg,856bd29314f1174cb2de5d36d81dfec94723af7bacae57e18737a28c39315bb4,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-001897,1897,Bistrina/Paralenz Vaquita Gen 2/2716.jpg,9aaa9eadd330093c9dad3821a10930e8b56e4565a1c327ea8a72be7b43b54ee4,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;bottle_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-000754,754,Bistrina/Paralenz Vaquita Gen 2/1678.jpg,4013c46c251ed9206fda04660f1d97f94aadcc1b43d2649d99921d7f0025f217,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005805,5805,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00463.jpg,1bab7d89fcc36a6f0f748f7b9d7b0130c3102d963eefd6c1fe855d5969e2deea,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003497,3497,Lokrum/Bluerobotics HD/4156.jpg,d2127dec94e64e0410da793fbea5de8d50dec2105595cc63f483d232ab4e9066,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg,unknown,low,,,,,
seaclear-v1-review-007270,7270,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01311.jpg,7331c7c4cc5b8a1341c3a611787263893a530a59f89ef817ae619388186360d8,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-000589,589,Bistrina/Bluerobotics HD/1529.jpg,07339bcc8ad23102167dc0dbb35f2512b592ae97c0e1b5640c719fadd073ff28,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;bottle_glass,marine_debris,medium,,,,,
seaclear-v1-review-008028,8028,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_01042.jpg,014dbf0f55ced547fc54a8c82779106f0979f3ac014ee3fefb0a2af85fd930f4,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
