timestamp_s,mission_id,duty,depth_m,depth_error_m,speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_rate_dps,current_a,voltage_v,thruster_cmd_mean,thruster_response_ratio,imu_depth_disagreement_m,dvl_quality,temperature_c,label
44.9,sim-0002,target_waypoint,36.29358,0.06831,0.25653,-0.0236,3.38613,-1.45259,1.19759,30.83557,46.28054,0.52059,0.93059,0.07632,0.89878,31.5754,hydrodynamic_drag
6.9,sim-0000,station_keeping,44.40444,0.07847,0.4126,0.07308,-0.92668,2.43421,-0.69051,27.72288,47.80703,0.5448,0.71959,0.06788,0.94091,29.81445,hydrodynamic_drag
5.4,sim-0000,station_keeping,55.31482,-0.08578,0.26381,-0.04028,-2.15008,-1.26301,1.68969,28.0158,47.4767,0.55161,0.7789,0.09278,0.93701,33.92987,hydrodynamic_drag
82.5,sim-0004,station_keeping,5.61181,-0.01165,0.75923,0.04062,1.63664,-0.08724,-1.31251,18.29849,47.75796,0.28009,0.98255,0.05287,0.96125,35.88428,nominal
74.6,sim-0003,target_waypoint,52.35887,-0.03107,0.49776,-0.02351,2.03205,-1.90125,11.54825,29.4912,47.41314,0.32762,0.43665,0.0147,0.93876,31.63411,thruster_degradation
85.0,sim-0004,pipeline_tracking,40.16791,-0.07549,0.45261,0.01914,-0.40257,0.83915,0.41703,15.5153,48.06967,0.67605,0.98709,0.00138,0.95846,30.263,nominal
89.2,sim-0004,pipeline_tracking,25.82954,2.53342,0.76582,-0.4345,-1.47637,11.94721,0.92096,20.16912,47.9499,0.23226,0.94914,0.05844,0.94697,32.01528,buoyancy_imbalance
42.1,sim-0002,pipeline_tracking,23.40186,-0.07588,0.2229,0.03441,-0.84207,0.30541,13.93817,24.72589,47.29786,0.61869,0.49171,0.03532,0.90878,36.78657,thruster_degradation
98.1,sim-0004,station_keeping,15.99229,0.17527,0.31876,0.03627,-0.96702,0.07748,-5.89313,24.21657,47.49734,0.3092,0.41126,0.07329,0.97618,30.18355,thruster_degradation
44.1,sim-0002,station_keeping,67.79569,0.07,0.37065,-0.0175,1.40306,1.38818,-7.05276,26.24275,47.89849,0.48787,0.34245,0.05798,0.92126,24.81933,thruster_degradation
11.4,sim-0000,station_keeping,66.10047,-0.0966,0.31071,0.09168,-0.85253,-0.13073,-1.3736,24.19343,46.87284,0.41463,0.77131,0.02837,0.91794,27.55452,hydrodynamic_drag
52.8,sim-0002,station_keeping,52.47453,0.11775,0.63423,0.04476,-0.82028,-0.50766,0.35108,18.8236,46.93803,0.31377,0.92494,2.68971,0.70792,30.75549,sensor_drift
77.4,sim-0003,station_keeping,49.80646,0.13399,0.25314,-0.04159,-2.92098,-0.7943,-0.80026,30.67377,47.50321,0.59603,0.79161,0.09707,0.93129,31.12581,hydrodynamic_drag
77.0,sim-0003,target_waypoint,79.60274,0.0443,0.66752,0.04348,0.92851,0.37516,0.64459,17.89885,46.97592,0.67928,0.98277,0.06582,0.94714,35.73334,nominal
3.2,sim-0000,target_waypoint,10.92294,1.68223,0.63276,0.41415,-1.22092,-13.63669,-1.7337,18.84635,47.93099,0.38216,0.98247,0.06786,0.88254,30.4075,buoyancy_imbalance
19.5,sim-0000,station_keeping,15.45626,0.12128,0.76558,-0.00344,-0.54696,-0.0322,1.44917,19.83863,47.47019,0.41741,0.97357,0.05452,0.9501,29.63952,nominal
15.5,sim-0000,target_waypoint,6.74983,0.0622,0.3809,-0.01792,-0.70988,0.02914,4.44964,16.24974,48.34623,0.41641,0.96233,0.04467,0.92834,31.60585,nominal
43.4,sim-0002,target_waypoint,29.34279,0.24375,0.18276,-0.04455,0.44228,-1.51093,1.3413,28.18369,47.02201,0.58982,0.90047,0.06554,0.90027,29.60908,hydrodynamic_drag
92.9,sim-0004,target_waypoint,65.32178,-0.04852,0.30662,0.03769,1.18244,1.0029,1.69232,28.78746,47.46998,0.61487,0.88463,0.06386,0.99117,32.2245,hydrodynamic_drag
61.8,sim-0003,station_keeping,39.413,0.22459,0.70233,-0.0037,-0.76274,-2.62005,-2.81563,18.40685,46.6232,0.50748,1.0032,2.03098,0.82,31.11738,sensor_drift
14.2,sim-0000,pipeline_tracking,59.81849,2.31041,0.61527,-0.29295,2.19186,8.17683,-0.38452,17.11131,48.35369,0.42304,1.06552,0.00348,0.95398,29.84109,buoyancy_imbalance
61.9,sim-0003,pipeline_tracking,61.39793,-0.04535,0.34631,0.01103,-1.52425,-0.72272,1.10651,26.06661,47.54859,0.56939,0.75477,0.0354,0.92277,35.4559,hydrodynamic_drag
2.1,sim-0000,station_keeping,72.35648,-0.00588,0.50046,0.01261,-1.33798,0.56847,12.0616,20.8536,48.26034,0.39612,0.34279,0.08515,1.0,28.86704,thruster_degradation
0.5,sim-0000,target_waypoint,42.75536,0.03136,0.68023,0.04881,1.07203,0.32843,-2.02189,19.98745,47.69052,0.65177,0.96895,0.11836,0.92564,35.77918,nominal
12.5,sim-0000,target_waypoint,14.82834,0.19209,0.6291,-0.12178,-0.01618,1.21392,0.70973,19.06163,47.11271,0.52152,0.8835,0.00194,0.98167,33.35588,nominal
1.9,sim-0000,pipeline_tracking,57.36781,0.07066,0.36125,0.00851,2.09413,0.14662,1.61702,22.41601,47.9342,0.22388,0.76333,0.10067,0.91403,32.44392,hydrodynamic_drag
76.1,sim-0003,target_waypoint,21.73055,0.07968,0.3626,0.01923,-0.05405,-0.17175,12.58028,30.83632,48.06223,0.61489,0.70671,0.04761,0.95587,29.88779,thruster_degradation
78.5,sim-0003,target_waypoint,41.05407,0.00279,0.60133,0.01331,-1.90544,-0.40954,-0.30228,23.01229,47.26879,0.33182,1.00571,0.00209,0.96363,30.82175,nominal
80.7,sim-0004,station_keeping,37.41847,-1.37837,0.5743,0.62947,0.26426,-12.13856,0.98688,20.64808,48.23477,0.50222,0.94784,0.07285,0.93999,30.63342,buoyancy_imbalance
6.7,sim-0000,pipeline_tracking,44.09867,2.29739,0.56417,0.47757,-0.84972,8.71873,-2.77031,16.82166,47.19381,0.59173,0.96813,0.01258,0.92441,31.30221,buoyancy_imbalance
53.3,sim-0002,target_waypoint,20.69749,0.2087,0.76205,-0.01487,-2.81746,-0.15172,2.27854,19.94946,47.36592,0.36917,0.96071,1.06507,0.46555,27.97757,sensor_drift
40.9,sim-0002,pipeline_tracking,32.67256,0.30136,0.48092,-0.00724,-4.53552,-0.29441,1.86232,27.32778,48.05893,0.48098,0.69501,0.0246,0.9413,30.98275,hydrodynamic_drag
98.6,sim-0004,target_waypoint,72.76977,-0.19348,0.21328,0.01849,0.91326,-0.74662,7.11062,23.42053,48.01733,0.56458,0.48818,0.07054,0.92921,33.33072,thruster_degradation
71.2,sim-0003,pipeline_tracking,36.17678,0.98855,0.90605,0.29992,0.61829,-8.50877,-0.95692,16.92736,46.63939,0.64202,0.93277,0.05942,0.98266,30.01303,buoyancy_imbalance
81.4,sim-0004,pipeline_tracking,69.15493,0.08829,0.30627,0.03315,1.81995,-1.13052,2.02004,26.7144,47.63796,0.57969,1.0,0.06611,0.92719,29.82635,hydrodynamic_drag
55.1,sim-0002,target_waypoint,78.16721,0.19713,0.26713,0.05744,1.03206,2.80252,10.16824,25.73521,48.03997,0.33283,0.46118,0.02738,0.98727,30.04941,thruster_degradation
40.1,sim-0002,target_waypoint,16.25223,-0.12382,0.25329,-0.00188,-3.03845,0.82686,2.91625,23.65924,47.31155,0.33495,0.66669,0.05416,0.85586,28.5459,thruster_degradation
36.3,sim-0001,station_keeping,72.5417,0.09801,0.74437,-0.01076,-0.43625,1.80462,-1.12224,18.68038,47.68826,0.44831,0.88902,1.19139,0.35037,37.6033,sensor_drift
73.2,sim-0003,station_keeping,74.93582,-2.81691,0.83074,0.53921,-0.71337,-12.67118,-0.67185,19.42378,47.80001,0.39263,1.051,0.0026,0.95167,27.28403,buoyancy_imbalance
14.6,sim-0000,target_waypoint,23.20257,0.17298,0.25829,0.07021,0.61032,1.0398,-14.95319,26.28014,47.5726,0.68337,0.50925,0.04844,0.91888,31.23246,thruster_degradation
70.3,sim-0003,pipeline_tracking,19.57581,0.10159,0.89799,0.10118,0.26519,0.50054,2.94241,18.19064,47.47769,0.49549,1.03404,1.44934,0.45269,36.5972,sensor_drift
75.0,sim-0003,station_keeping,52.91298,-0.14229,0.71821,-0.04005,-2.2824,-1.48799,3.72655,19.2244,47.46966,0.3721,1.01155,0.04777,0.86198,23.61756,nominal
26.5,sim-0001,pipeline_tracking,8.0097,-0.10402,0.62591,-0.03675,-0.42346,-0.22306,-1.09183,14.49974,45.97127,0.71021,0.95941,0.03646,0.93208,26.20375,nominal
55.0,sim-0002,pipeline_tracking,63.02508,0.16108,0.34628,-0.01815,-0.33221,-0.7605,-2.96907,24.05,47.68009,0.60722,0.92966,0.07586,0.97648,31.17447,nominal
59.9,sim-0002,target_waypoint,50.40448,-0.20662,0.21903,0.0538,5.00519,0.23977,0.28132,24.26713,47.19049,0.18358,0.87467,0.00584,0.91279,28.0004,hydrodynamic_drag
95.4,sim-0004,station_keeping,64.65759,0.06775,0.33488,-0.01988,1.42008,1.03468,-0.89218,24.00722,47.46959,0.563,0.98595,0.02592,0.92431,30.90943,hydrodynamic_drag
16.7,sim-0000,target_waypoint,23.32285,2.69337,0.64344,-0.58426,0.70019,12.64831,2.16803,20.5553,48.34143,0.34812,0.96671,0.05659,0.86361,27.53287,buoyancy_imbalance
47.2,sim-0002,pipeline_tracking,68.63024,2.50306,0.69619,-0.27638,2.10425,-5.49756,-3.58648,17.01392,47.01541,0.28899,0.98355,0.09949,0.99894,35.01354,buoyancy_imbalance
2.2,sim-0000,pipeline_tracking,30.8174,2.0275,0.57547,0.36585,0.63414,15.59473,-2.40886,20.51519,47.79808,0.64136,0.91491,0.08689,0.93088,32.94391,buoyancy_imbalance
58.1,sim-0002,target_waypoint,18.17736,0.17394,0.28164,-0.00205,-0.62557,1.38934,-8.91942,29.23754,48.85846,0.4608,0.57135,0.05683,0.96917,27.96533,thruster_degradation
24.5,sim-0001,target_waypoint,52.97564,-0.01733,0.84356,0.02783,-0.86543,-2.66125,-2.69583,16.79737,47.664,0.70347,0.97817,0.00635,0.85914,30.62637,nominal
69.3,sim-0003,station_keeping,41.69972,0.39818,0.23717,0.03121,-0.07231,-1.42507,0.73703,17.10158,47.10132,0.22107,0.93961,1.32609,0.41294,26.60281,sensor_drift
77.3,sim-0003,target_waypoint,37.24314,-0.38895,0.47308,-0.033,-0.77645,-0.92366,-0.40833,19.88496,47.10676,0.52199,0.92867,1.95409,0.25177,26.72007,sensor_drift
74.5,sim-0003,pipeline_tracking,53.27288,0.1942,0.59621,-0.02544,0.6971,-0.57397,-1.38181,19.08599,47.55516,0.57723,1.00008,0.14118,0.89275,32.30544,nominal
35.3,sim-0001,target_waypoint,51.60515,0.33568,0.69087,0.00078,-2.04988,0.21381,-1.29519,16.66,47.00587,0.47059,1.00203,1.57537,0.46661,31.72674,sensor_drift
64.0,sim-0003,pipeline_tracking,53.75764,0.12172,0.6202,-0.04092,-1.26003,1.07545,2.1275,20.97638,47.49537,0.4422,0.8861,0.03795,0.96703,27.92626,nominal
6.6,sim-0000,station_keeping,37.47763,-0.11773,0.32391,0.07467,0.96051,0.8342,5.45505,27.34005,46.76099,0.49742,0.45157,0.05988,0.93597,30.78222,thruster_degradation
56.7,sim-0002,station_keeping,54.73468,-1.12477,0.93039,0.57675,-0.76717,6.87198,0.99009,21.97861,47.03053,0.4793,1.02543,0.0096,0.9537,27.94298,buoyancy_imbalance
29.2,sim-0001,pipeline_tracking,20.55606,1.92259,0.6237,-0.5867,-0.55977,-6.49532,0.94554,19.41879,48.19514,0.49872,0.94628,0.0479,0.91935,33.12231,buoyancy_imbalance
56.8,sim-0002,pipeline_tracking,41.85878,-0.04335,0.72135,0.08268,0.31439,-0.55866,3.63621,16.40085,47.79903,0.53709,0.95526,1.96418,0.69708,31.19572,sensor_drift
45.7,sim-0002,pipeline_tracking,24.24351,2.40022,0.34698,0.62788,0.94222,9.42185,2.84278,17.09606,47.53566,0.44029,0.98502,0.11016,0.90558,33.55965,buoyancy_imbalance
0.4,sim-0000,pipeline_tracking,20.12153,0.08684,0.47127,-0.0323,9.51301,1.60907,-3.51592,31.36237,47.12079,0.50808,0.87312,0.09492,0.93576,34.96377,hydrodynamic_drag
5.3,sim-0000,target_waypoint,35.64893,0.07069,0.95133,0.03065,-0.80241,-0.9572,-0.01799,20.49299,48.45182,0.82401,0.93854,0.81189,0.28931,32.12695,sensor_drift
66.1,sim-0003,pipeline_tracking,42.33186,0.01178,0.57938,-0.07589,-1.56744,0.07876,-14.06743,25.20229,46.25979,0.32893,0.73046,0.00768,0.96327,25.46251,thruster_degradation
63.4,sim-0003,pipeline_tracking,47.53787,-0.03567,0.41053,0.10285,3.01777,1.81151,0.9276,30.07953,47.9836,0.52003,0.80618,0.07603,0.96724,31.06486,hydrodynamic_drag
98.0,sim-0004,target_waypoint,27.68627,0.0509,0.67663,-0.0272,-0.06357,0.01793,-1.19076,20.62624,47.71055,0.34977,0.94128,0.00281,0.88588,31.59168,nominal
13.8,sim-0000,station_keeping,40.51978,-0.46716,0.55605,0.02517,-0.31223,0.49432,1.4311,19.62712,48.38644,0.27485,0.9222,1.8574,0.64675,31.99801,sensor_drift
50.1,sim-0002,station_keeping,61.76849,0.03344,0.47587,-0.05177,-0.48338,1.28203,-8.74681,25.76283,47.43145,0.6543,0.58183,0.0514,0.92212,30.61364,thruster_degradation
43.9,sim-0002,pipeline_tracking,35.1058,-0.15134,0.32393,-0.02281,1.15274,1.47893,-3.4765,26.94811,47.24651,0.52498,0.77516,0.0602,0.99629,31.71542,hydrodynamic_drag
29.8,sim-0001,pipeline_tracking,53.24228,0.22311,0.69751,0.03813,1.21229,0.06852,-3.64226,18.14383,46.7654,0.36881,0.97846,1.29443,0.82,32.69034,sensor_drift
26.7,sim-0001,station_keeping,63.85768,0.82302,0.46806,0.57949,1.51476,-7.04096,-1.6413,18.94087,47.21139,0.64968,0.9995,0.05452,0.99519,30.6782,buoyancy_imbalance
83.5,sim-0004,pipeline_tracking,46.12435,0.13106,0.69965,-0.0278,0.49214,-1.32694,-1.65187,16.00411,47.6164,0.72086,0.96952,0.06548,0.84264,33.26719,nominal
59.4,sim-0002,station_keeping,11.61233,-0.02102,0.29208,-0.05246,0.74872,1.42748,1.4678,21.54433,48.16697,0.41826,0.76875,0.09649,0.95958,29.47694,hydrodynamic_drag
88.2,sim-0004,station_keeping,50.63275,2.28165,0.38992,0.67292,-0.94282,7.54252,0.70896,17.08799,47.33731,0.31905,1.04361,0.04218,0.92953,35.1697,buoyancy_imbalance
27.2,sim-0001,target_waypoint,68.65104,2.72179,0.87512,-0.45581,-0.12981,11.16771,2.3359,16.06257,47.91793,0.55201,1.01672,0.03819,0.91975,29.47109,buoyancy_imbalance
41.8,sim-0002,pipeline_tracking,22.2614,0.1461,0.70069,-0.04011,1.84591,1.94582,-1.20111,15.26732,46.91996,0.35008,0.93738,2.47254,0.51246,33.54407,sensor_drift
70.6,sim-0003,pipeline_tracking,75.80388,0.09764,0.4974,0.06796,1.09626,-0.51066,7.71447,23.61015,47.28325,0.45139,0.33633,0.0944,1.0,26.10681,thruster_degradation
93.8,sim-0004,target_waypoint,45.08831,0.25602,0.35967,-0.10661,0.15639,-0.35654,-5.69039,13.49164,47.82759,0.40367,0.98421,1.0149,0.38219,30.21424,sensor_drift
11.1,sim-0000,station_keeping,35.06157,-0.01232,0.34934,-0.07613,1.7131,-0.23467,4.24294,29.10029,46.75359,0.67022,0.29646,0.03122,0.91584,26.97131,thruster_degradation
47.8,sim-0002,pipeline_tracking,69.41195,-0.35832,0.57167,0.02192,-0.44432,1.12557,-0.65534,15.96328,48.17954,0.64897,0.96139,0.67042,0.49362,29.44919,sensor_drift
93.6,sim-0004,station_keeping,21.43791,0.04853,0.32513,-0.05127,0.15247,1.09476,-11.20697,24.32859,47.50252,0.43605,0.46557,0.01852,0.91474,28.83572,thruster_degradation
24.4,sim-0001,pipeline_tracking,71.62745,0.01539,0.24272,0.02513,1.83326,-0.49428,1.79793,27.84046,47.13139,0.64869,0.80378,0.0204,0.96143,31.77303,hydrodynamic_drag
75.5,sim-0003,target_waypoint,50.94788,-0.18974,1.03631,-0.01057,0.01719,1.34664,0.55634,20.07291,47.1836,0.42392,0.96605,0.04107,0.87739,33.91795,nominal
30.9,sim-0001,station_keeping,61.06151,0.1306,0.26184,-0.0597,2.29151,1.02422,-0.46167,24.38642,46.7858,0.41832,0.80912,0.04527,0.95532,31.80948,hydrodynamic_drag
6.5,sim-0000,target_waypoint,20.25414,-0.09596,0.72933,-0.04928,1.39846,0.26077,-2.55308,18.62266,47.58364,0.5867,1.01056,0.03718,0.91169,29.18206,nominal
21.5,sim-0001,target_waypoint,73.12506,-0.10992,0.75811,-0.03239,0.59131,-0.46278,0.64216,21.50931,47.52957,0.69371,0.99242,0.11521,0.96191,28.77897,nominal
25.6,sim-0001,pipeline_tracking,37.16777,-0.08223,0.25793,0.06682,0.28495,0.71674,9.73285,28.8574,47.35052,0.74081,0.45123,0.02722,0.96108,31.73026,thruster_degradation
67.8,sim-0003,station_keeping,54.83005,0.05292,0.93294,-0.0139,-0.24848,0.02143,-1.09915,16.70907,47.53532,0.85747,0.95328,1.92155,0.63803,32.68444,sensor_drift
30.3,sim-0001,station_keeping,59.58371,0.00543,0.59682,0.00908,-1.32002,2.22238,1.98309,20.11366,47.79832,0.46142,0.88117,0.76346,0.33124,31.77295,sensor_drift
4.8,sim-0000,station_keeping,68.72841,-0.5816,0.75752,-0.01483,-1.98657,0.22564,-0.38865,20.82448,47.79432,0.905,0.91239,2.52605,0.62793,34.46425,sensor_drift
22.9,sim-0001,pipeline_tracking,43.50378,-0.17158,0.30531,0.00975,5.0516,-0.16138,1.13957,20.12699,47.01038,0.60675,0.83737,0.00918,0.93404,29.71509,hydrodynamic_drag
14.9,sim-0000,target_waypoint,50.12359,-0.05349,0.26943,-0.06778,1.02545,-1.43649,-0.77018,28.48762,46.67151,0.4661,0.7126,0.06125,1.0,26.53485,hydrodynamic_drag
17.5,sim-0000,pipeline_tracking,15.46807,-0.01786,0.57337,-0.04023,-1.89856,-1.72946,1.72953,18.1099,47.67561,0.35082,0.99772,0.10211,0.92693,34.60361,nominal
73.3,sim-0003,pipeline_tracking,50.1723,-0.14112,0.52439,-0.08727,-0.97765,-0.96078,3.80087,17.06922,47.68853,0.40522,1.00868,0.79389,0.38532,35.57535,sensor_drift
27.0,sim-0001,station_keeping,24.72507,0.10548,0.43812,0.00581,-0.17738,1.16859,-2.14285,18.25423,47.98605,0.54344,0.96765,0.02191,1.0,29.11071,nominal
41.9,sim-0002,target_waypoint,73.8777,0.02491,0.17932,0.0136,3.24931,-0.31537,-1.12538,24.42885,47.36351,0.6118,0.71378,0.0831,0.94573,35.03601,hydrodynamic_drag
27.6,sim-0001,station_keeping,16.53611,0.08835,0.50324,0.04561,2.68204,-0.53235,9.99402,29.45366,47.3403,0.39701,0.3329,0.07097,0.9813,30.09383,thruster_degradation
23.1,sim-0001,station_keeping,23.42007,0.14399,0.53054,-0.03733,-0.64011,0.72017,-13.14694,25.29947,46.7518,0.60707,0.43837,0.0537,0.9112,30.22364,thruster_degradation
29.1,sim-0001,station_keeping,19.55609,-0.03813,0.54423,0.01015,0.39325,-0.44713,-8.11231,29.68029,48.08607,0.24845,0.47923,0.11359,0.99438,34.08629,thruster_degradation
87.5,sim-0004,target_waypoint,18.11862,0.00626,1.09294,-0.02993,-1.7987,1.20993,-2.89845,18.754,47.18972,0.64387,0.95396,0.08717,0.90975,33.43731,nominal
79.6,sim-0003,pipeline_tracking,59.27692,-0.15599,0.41015,0.0669,1.38952,-1.0696,4.88678,30.91994,47.41092,0.51666,0.14998,0.00308,0.88373,34.51077,thruster_degradation
86.3,sim-0004,target_waypoint,20.66157,0.02737,0.80842,0.03903,-0.1345,-1.47739,0.50625,20.11317,47.42836,0.53579,1.00548,2.21087,0.70585,29.58849,sensor_drift
81.1,sim-0004,pipeline_tracking,69.25671,-0.04648,0.34776,-0.05259,-1.62493,-0.85855,-6.70261,26.084,47.18735,0.76427,0.42371,0.03991,0.97645,29.47108,thruster_degradation
65.1,sim-0003,station_keeping,21.29055,-0.00601,0.28637,-0.03044,-1.45169,0.33148,-11.13615,25.66412,47.27962,0.41097,0.51278,0.05976,0.95623,34.54803,thruster_degradation
60.9,sim-0003,station_keeping,4.99999,-0.07385,0.29276,0.03443,4.5527,-0.66752,-0.24791,21.53067,47.62431,0.15516,0.86485,0.03122,0.95573,34.84349,hydrodynamic_drag
78.6,sim-0003,station_keeping,73.60569,0.06608,0.37637,0.02448,-0.27658,0.21622,-9.00681,28.1571,47.72177,0.65077,0.47064,0.08239,0.96917,34.07738,thruster_degradation
78.7,sim-0003,pipeline_tracking,43.01255,2.33004,0.83513,0.48853,2.71101,10.94531,-0.81589,18.03677,46.46273,0.55534,0.89755,0.01534,0.999,24.95753,buoyancy_imbalance
82.4,sim-0004,target_waypoint,67.98278,-0.01278,0.25134,-0.02867,1.50903,0.56589,2.2445,28.71455,47.85911,0.42862,0.91194,0.06434,0.91268,33.57705,hydrodynamic_drag
80.4,sim-0004,station_keeping,76.66757,0.19507,0.5535,0.03109,1.08572,-0.9508,1.46891,30.06308,47.1921,0.62062,0.79824,0.01277,0.89428,30.76738,hydrodynamic_drag
69.8,sim-0003,target_waypoint,71.82338,0.31763,0.56228,0.09637,-1.12655,1.41769,1.89968,16.87615,47.33767,0.5543,0.98345,2.06575,0.64908,29.27565,sensor_drift
22.6,sim-0001,pipeline_tracking,5.89866,0.19276,0.47636,0.01573,0.89599,1.43425,-4.42142,28.99288,47.86289,0.51724,0.68588,0.12982,0.8982,28.7418,thruster_degradation
83.9,sim-0004,target_waypoint,63.88303,-0.05506,0.40075,-0.04248,-2.01008,-0.20826,1.43548,30.1918,47.40336,0.27368,0.64505,0.05566,0.96085,25.22547,hydrodynamic_drag
85.5,sim-0004,station_keeping,53.93079,-0.0209,0.63732,0.01543,-0.89203,1.10306,0.03549,15.28613,47.90531,0.7799,0.96129,0.01584,0.92274,36.32537,nominal
97.7,sim-0004,target_waypoint,55.07418,-1.73845,0.92572,-0.17916,1.62201,14.64948,0.78042,16.68147,47.50067,0.46449,0.99031,0.10041,0.96837,34.77082,buoyancy_imbalance
30.5,sim-0001,target_waypoint,79.32846,0.06073,0.41518,-0.00428,0.48474,-2.34197,-0.1373,17.79576,47.76256,0.42652,1.03783,0.06696,0.94173,32.83181,nominal
25.3,sim-0001,pipeline_tracking,55.8889,0.09929,0.79705,-0.00909,-0.25556,1.34472,-0.92964,17.93468,48.21313,0.57267,1.0394,1.3477,0.64602,34.22215,sensor_drift
72.5,sim-0003,target_waypoint,49.06097,0.08325,0.50077,-0.0183,-0.02328,0.92573,-0.25242,20.0765,47.04654,0.5068,0.98672,0.05166,0.91424,33.92746,nominal
55.2,sim-0002,station_keeping,23.32849,-1.66629,0.73643,-0.36536,-0.67796,10.06651,2.55108,20.73521,46.68988,0.37901,0.96032,0.06387,1.0,31.35951,buoyancy_imbalance
28.8,sim-0001,station_keeping,8.34478,0.08709,0.61934,-0.02497,-1.3746,1.56412,0.30802,15.59375,48.4698,0.4947,0.95758,1.79869,0.62791,29.45395,sensor_drift
62.5,sim-0003,pipeline_tracking,18.10965,0.08053,0.49973,-0.00421,-0.68519,-1.95036,-1.17833,19.29553,47.50915,0.62316,0.99597,0.03097,0.95708,28.12901,nominal
40.2,sim-0002,station_keeping,16.74561,1.09446,0.26801,0.32073,-0.45465,-8.86823,0.28352,16.82237,47.36647,0.4564,1.02778,0.00474,0.95587,36.41866,buoyancy_imbalance
34.3,sim-0001,pipeline_tracking,49.74219,0.23624,0.78782,-0.03511,2.11951,0.29443,-1.51423,17.32958,47.05066,0.35271,0.96301,1.53579,0.7866,29.97795,sensor_drift
53.7,sim-0002,station_keeping,56.68588,-1.7503,0.95828,0.37408,-0.74354,10.53173,-1.83675,15.35192,46.65871,0.58158,0.97358,0.06058,0.92763,31.03539,buoyancy_imbalance
29.6,sim-0001,target_waypoint,11.78463,-0.03822,0.55453,-0.0732,-0.79727,1.54381,10.75489,25.10972,47.08061,0.5644,0.35135,0.01963,0.97883,30.51787,thruster_degradation
76.0,sim-0003,pipeline_tracking,72.94608,0.04324,0.58557,0.03072,1.32749,-0.66652,-1.86874,20.12637,47.48943,0.47575,0.98297,0.05558,0.91518,27.71432,nominal
78.8,sim-0003,target_waypoint,54.91718,0.16804,0.44345,-0.0335,-1.98184,0.15922,-1.47683,18.93109,47.01042,0.43386,1.0522,1.92214,0.47681,31.97204,sensor_drift
95.7,sim-0004,station_keeping,70.61467,-0.68172,0.6383,0.23802,-1.73618,15.5886,2.05577,16.61256,47.70685,0.57244,0.95546,0.05446,0.95551,30.95384,buoyancy_imbalance
30.6,sim-0001,station_keeping,15.62925,0.14295,0.18037,0.02689,-0.13169,1.85945,7.96533,29.53604,47.79649,0.3822,0.1,0.05991,0.96118,30.3,thruster_degradation
62.0,sim-0003,target_waypoint,52.61772,-0.16105,0.72904,0.00605,-0.28595,0.60124,-1.70112,16.52957,47.41877,0.44176,0.93914,0.07331,0.87381,32.22931,nominal
21.1,sim-0001,pipeline_tracking,51.40958,-0.11828,0.49109,-0.03176,0.37637,-1.46938,11.06077,31.59257,46.26169,0.4242,0.38098,0.04206,0.96699,34.16229,thruster_degradation
42.3,sim-0002,station_keeping,47.09113,0.06776,0.78044,-0.01004,0.49728,1.87735,-3.08575,13.05759,47.52873,0.34153,0.92881,2.4015,0.51715,25.90667,sensor_drift
69.0,sim-0003,station_keeping,18.66691,0.05674,0.85031,-0.04757,0.92635,0.9708,-1.13954,17.71665,48.3903,0.31467,1.0175,0.01973,0.95593,32.95828,nominal
16.4,sim-0000,target_waypoint,5.4787,-0.00558,0.26402,0.04788,-1.57636,0.26641,-1.4388,27.04512,47.32733,0.58011,0.74595,0.05769,1.0,32.00208,hydrodynamic_drag
54.1,sim-0002,pipeline_tracking,27.13611,0.01006,0.3897,0.06842,0.30318,-1.13259,-11.6434,23.59846,47.28124,0.44457,0.62656,0.06796,0.8727,28.05208,thruster_degradation
96.4,sim-0004,pipeline_tracking,25.07288,0.04367,0.31106,0.01317,-0.62269,-0.76516,-1.32307,29.26112,47.58673,0.56557,0.69599,0.00808,0.90516,30.31435,hydrodynamic_drag
96.2,sim-0004,target_waypoint,73.68856,1.86602,0.73491,0.32725,0.28652,-16.99406,-0.1288,21.7356,47.70304,0.36641,1.00187,0.03206,1.0,33.21471,buoyancy_imbalance
91.8,sim-0004,station_keeping,11.22283,0.26854,0.58956,0.05185,2.11451,-0.73383,-2.37599,18.76704,46.84606,0.21139,1.00503,2.09109,0.75045,25.40238,sensor_drift
37.6,sim-0001,pipeline_tracking,7.8655,-0.17939,0.357,0.02615,0.90814,0.20817,-7.41872,27.66857,48.64406,0.47034,0.22885,0.05833,0.92826,27.65681,thruster_degradation
18.3,sim-0000,station_keeping,42.97876,-0.03062,0.29639,-0.02108,-1.23885,0.49874,0.91137,18.49197,47.16214,0.21958,0.91727,2.48091,0.82,29.98762,sensor_drift
0.8,sim-0000,target_waypoint,39.78676,-0.3347,0.60651,0.03283,-0.90431,0.35517,2.41859,17.81457,47.16756,0.30718,1.07578,1.1331,0.46992,29.48562,sensor_drift
47.7,sim-0002,station_keeping,32.71195,1.13767,0.57795,0.50431,0.58313,12.37456,1.94246,18.13259,47.97841,0.45338,1.03305,0.09891,0.96905,35.3254,buoyancy_imbalance
37.9,sim-0001,pipeline_tracking,46.95602,-0.30002,0.40764,0.0138,3.79845,-0.83221,0.71986,23.82322,47.96783,0.43916,0.89236,0.06301,1.0,29.6909,hydrodynamic_drag
